ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-6980993,Source1,2,2020-05-26T16:33:00Z,2020-05-26T17:22:58Z,41.32005,-77.09463,41.32005,-77.09463,0,At PA-3026/Beautys Run Rd - Accident.,US-15 S,Cogan Station,Lycoming,PA,17728,US,US/Eastern,KIPT,2020-05-26T16:54:00Z,88,88,43,29.52,10,VAR,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2494603,Source2,2,2018-10-03T08:42:56Z,2018-10-03T09:12:41Z,35.44088,-80.844414,,,0,Accident on NC-73 Sam Furr Rd at NC-115 Old Statesville Rd.,Sam Furr Rd,Huntersville,Mecklenburg,NC,28078,US,US/Eastern,KJQF,2018-10-03T08:55:00Z,69.8,,88,30.19,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-7342354,Source1,2,2019-10-16T08:14:51Z,2019-10-16T08:43:54Z,39.29633,-76.83091,39.29597,-76.81767,0.708,At US-29/Exit 87 - Accident. Hard shoulder blocked.,I-70 E,Ellicott City,Howard,MD,21042,US,US/Eastern,KBWI,2019-10-16T08:19:00Z,61,61,90,29.7,3,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5230525,Source1,2,2022-11-22T16:45:00Z,2022-11-22T18:02:33Z,43.023889,-83.071516,43.022612,-83.071876,0.09,Incident on M-53 SB near 3RD ST Road closed. Take alternate route.,N Cedar St,Imlay City,Lapeer,MI,48444-1170,US,US/Eastern,KD95,2022-11-22T16:35:00Z,42,42,50,29.22,10,W,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2323046,Source2,2,2019-01-07T20:17:31Z,2019-01-07T20:47:15Z,38.018909,-121.941971,,,0,#1 #2 lane blocked due to accident on CA-4 Westbound before Exits 20A 20B Bailey Rd.,Bailey Rd,Pittsburg,Contra Costa,CA,94565,US,US/Pacific,KCCR,2019-01-07T20:39:00Z,53.1,,77,30.16,10,NNE,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5994114,Source1,2,2021-06-23T19:44:27Z,2021-06-23T21:01:32Z,40.113623,-75.214559,40.113367,-75.214512,0.018,Incident on BETHLEHEM PIKE near ARLINGHAM RD Drive with caution.,Bethlehem Pike,Flourtown,Montgomery,PA,19031-1318,US,US/Eastern,KLOM,2021-06-23T19:35:00Z,72,72,43,29.92,10,W,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4364759,Source1,2,2022-04-04T06:16:00Z,2022-04-04T06:42:30Z,40.8470928667028,-73.9333641525558,40.8500528667028,-73.9442341525558,0.604,Stationary traffic on I-95 S - US-1 S - Trans-Manhattan Expy W from Amsterdam Ave/Harlem River Dr (George Washington Bridge (Upper Level)/I-95) to US-9/178th St/Henry Hudson Pkwy (George Washington Bridge (Upper Level)/I-95) due to accident.,Cross Bronx Expy,New York,New York,NY,10033,US,US/Eastern,KNYC,2022-04-04T05:51:00Z,40,34,63,29.83,10,WNW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-3155032,Source2,3,2017-12-29T09:28:10Z,2017-12-29T10:13:00Z,43.011326,-83.517525,,,0,Accident on I-69 Northbound at Exit 145 M-15 State Rd.,I-69 E,Davison,Genesee,MI,48423,US,US/Eastern,KFNT,2017-12-29T09:53:00Z,10.9,-0.8,81,30.3,8,West,8.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7267303,Source1,2,2020-02-18T15:33:00Z,2020-02-18T19:04:48Z,40.9015,-74.13032,40.9015,-74.13032,0,At CR-507/Exit 61 - Accident.,Bergen Passaic Expy E,Elmwood Park,Bergen,NJ,07407,US,US/Eastern,KTEB,2020-02-18T15:28:00Z,44,42,79,30.06,7,ENE,5,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4396144,Source1,2,2022-01-18T13:48:26Z,2022-01-18T15:08:49Z,34.883476,-82.34499,34.883973,-82.343802,0.076,Incident on EDWARDS RD near SPRING VALLEY RD Drive with caution.,Edwards Rd,Greenville,Greenville,SC,29615-1300,US,US/Eastern,KGMU,2022-01-18T13:53:00Z,46,43,39,29.02,10,W,6,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3991363,Source1,2,2022-06-10T16:45:29Z,2022-06-10T18:38:12Z,33.119561,-84.003958,33.149447,-84.031697,2.615,Stationary traffic on I-75 N - GA-401 N from Johnstonville Rd/Exit 193 (I-75) to High Falls Park Rd/Exit 198 (I-75) due to accident.,GA-401 N,Forsyth,Monroe,GA,31029,US,US/Eastern,KOPN,2022-06-10T16:35:00Z,84,84,37,29.06,10,WNW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6145496,Source1,2,2021-12-15T17:17:31Z,2021-12-15T17:55:28Z,29.839016,-95.473088,29.849944,-95.473242,0.755,Slow traffic from W 43rd St (Antoine Dr) to W Little York Rd (Antoine Dr) due to accident.,Hoover St,Houston,Harris,TX,77092,US,US/Central,KMCJ,2021-12-15T16:53:00Z,78,78,71,29.99,10,SSE,13,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6184909,Source1,2,2021-10-11T18:17:00Z,2021-10-11T20:31:51Z,37.315913,-122.032378,37.31556,-122.032377,0.024,Accident from Stevens Creek Blvd (De Anza Blvd) to McClellan Rd/Pacifica Dr (S de Anza Blvd).,McClellan Rd,Cupertino,Santa Clara,CA,95014,US,US/Pacific,KNUQ,,,,,,,"",,,"",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2358125,Source2,2,2019-01-24T14:11:21Z,2019-01-24T14:56:09Z,36.15506,-86.771957,,,0,Accident on 3rd Ave at Lea Ave.,3rd Ave S,Nashville,Davidson,TN,37210-2011,US,US/Central,KBNA,2019-01-24T13:53:00Z,41,37.1,49,30.03,10,Variable,5.8,,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1418725,Source2,3,2020-08-11T18:58:48Z,2020-08-11T20:22:36Z,40.068913,-75.343735,,,0,Lane blocked due to accident on I-76 Westbound at Exit 330 Gulph Rd.,S Gulph Rd,Upper Merion,Montgomery,PA,19087,US,US/Eastern,KLOM,2020-08-11T18:55:00Z,84,84,68,29.59,10,SSW,6,0.01,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2840511,Source2,3,2018-05-22T06:55:22Z,2018-05-22T07:27:00Z,39.78371,-105.053139,,,0,Right hand shoulder blocked due to accident on I-70 Westbound near Exit 271A CO-95 Sheridan Blvd.,I-70 W,Denver,Jefferson,CO,80212,US,US/Mountain,KBJC,2018-05-22T06:50:00Z,55.4,,67,30.01,30,West,4.6,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-6029436,Source1,2,2021-09-27T08:14:00Z,2021-09-27T10:35:53Z,25.65647,-80.411659,25.655256,-80.415848,0.274,Slow traffic on FL-825 from SW 134th Ct to SW 124th St due to accident.,SW 134th Ct,Miami,Miami-Dade,FL,33186-4540,US,US/Eastern,KTMB,2021-09-27T07:53:00Z,75,75,82,30.04,10,N,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2542460,Source2,3,2018-10-25T08:42:00Z,2018-10-25T09:41:05Z,38.223011,-85.751022,,,0,Accident on I-65 Northbound at Exit 134 KY-61 Arthur St.,Dr Martin Luther King Jr Expy N,Louisville,Jefferson,KY,40217,US,US/Eastern,KSDF,2018-10-25T08:56:00Z,45,42.6,63,30.18,10,ESE,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2390262,Source2,3,2018-12-11T22:17:54Z,2018-12-11T22:47:14Z,26.3939,-80.094292,,,0,3 right lane blocked due to accident on I-95 Southbound after Exits 48 48A 48B FL-794 Yamato Rd.,I-95 S,Boca Raton,Palm Beach,FL,33431,US,US/Eastern,KBCT,2018-12-11T22:47:00Z,51.8,,76,30.26,10,North,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2148059,Source2,2,2019-04-04T11:37:53Z,2019-04-04T12:22:38Z,43.554192,-87.970947,,,0,Accident on Western Ave at Random Lake Rd.,Western Ave,Random Lake,Sheboygan,WI,53075-1741,US,US/Central,KETB,2019-04-04T11:35:00Z,37,29,75,29.46,10,E,13,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-756034,Source2,2,2022-01-03T05:20:27Z,2022-01-03T06:06:40Z,39.803387,-75.055733,,,0,Right lane blocked and right hand shoulder blocked due to accident on NJ-42 Southbound at Exit 8 CR-534 Blackwood Clementon Rd.,N South Fwy N,Blackwood,Camden,NJ,08012,US,US/Eastern,KPHL,2022-01-03T05:12:00Z,36,27,67,30.06,4,N,14,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1377037,Source2,3,2020-07-05T00:24:45Z,2020-07-05T01:24:24Z,41.054367,-73.809586,,,0,Accident on I-287 Cross Westchester Expy Eastbound at Exit 3 Sprain Brook Pkwy.,Sprain Brook Pkwy N,Elmsford,Westchester,NY,10523,US,US/Eastern,KHPN,2020-07-05T00:56:00Z,68,68,93,29.48,4,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6205737,Source1,2,2021-03-25T04:44:30Z,2021-03-25T15:25:16Z,38.743835,-121.227815,38.744261,-121.226153,0.094,Stationary traffic on County Hwy-E3 from E Roseville Pkwy to Seymour Pl due to accident.,Douglas Blvd,Roseville,Placer,CA,95661-3803,US,US/Pacific,KMCC,2021-03-25T04:50:00Z,45,41,87,29.65,10,ESE,6,,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1950559,Source2,2,2019-07-03T10:12:14Z,2019-07-03T11:59:30Z,37.293522,-119.64817,,,0,Accident on Road 420 at CA-41.,Highway 41,Coarsegold,Madera,CA,93614-9701,US,US/Pacific,KMAE,2019-07-03T09:53:00Z,73,73,49,29.63,10,WNW,7,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3253064,Source2,2,2017-10-18T06:38:05Z,2017-10-18T08:07:41Z,30.301065,-92.070396,,,0,Accident on Desoto Rd near Ruffian Dr.,Desoto Rd,Carencro,Lafayette,LA,70520-6115,US,US/Central,KLFT,2017-10-18T06:53:00Z,54,,100,30.17,10,NE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-7727642,Source1,2,2019-05-24T12:42:00Z,2019-05-24T13:45:00Z,41.12532,-112.02622,41.12532,-112.02604,0.009,At UT-126/N Main St - Accident. Lane closed.,N Main St,Clearfield,Davis,UT,84015-3239,US,US/Mountain,KHIF,2019-05-24T12:38:00Z,48,45,87,25.17,10,ESE,8,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-7558735,Source1,2,2018-07-10T11:55:36Z,2018-07-10T17:55:36Z,37.68835,-122.1348,37.687479,-122.133469,0.094,At Exit 16A - Accident.,Nimitz Fwy S,San Leandro,Alameda,CA,94579,US,US/Pacific,KHWD,2018-07-10T11:54:00Z,78.1,,39,30.05,10,WNW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5359662,Source1,2,2023-01-02T05:44:00Z,2023-01-02T07:06:00Z,33.92021,-84.314863,33.920207,-84.31466,0.012,Incident on I-285 NB near CHAMBLEE DUNWOODY Drive with caution.,GA-407 E,Atlanta,DeKalb,GA,30319,US,US/Eastern,KPDK,2023-01-02T05:49:00Z,46,46,93,29.11,0.75,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5329468,Source1,2,2022-08-25T17:10:37Z,2022-08-25T19:05:32Z,40.765417,-73.780372,40.769721,-73.782669,0.321,Incident on CLEARVIEW EXPWY near CLEARVIEW EXPWY Drive with caution.,Clearview Expy N,Bayside,Queens,NY,11361,US,US/Eastern,KLGA,2022-08-25T16:51:00Z,89,89,32,29.96,10,SSE,14,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2706488,Source2,2,2018-07-16T09:17:24Z,2018-07-16T09:46:50Z,47.992882,-122.183609,,,0,Accident on Summit Ave near Cleveland Ave.,Summit Ave,Everett,Snohomish,WA,98201-2169,US,US/Pacific,KPAE,2018-07-16T08:53:00Z,69.1,,53,30.05,10,WNW,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2740977,Source2,2,2018-06-04T08:02:01Z,2018-06-04T08:31:30Z,30.401733,-91.105461,,,0,Accident on LA-3064 Essen Ln at Hennessy Blvd.,Hennessy Blvd,Baton Rouge,East Baton Rouge,LA,70808,US,US/Central,KBTR,2018-06-04T07:53:00Z,79,,72,30.02,10,NE,5.8,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1671178,Source2,2,2020-02-27T16:07:40Z,2020-02-27T17:08:03Z,33.76952,-79.020538,,,0,Accident on SC-544 Northbound at Gale Ave.,Gale Ave,Conway,Horry,SC,29526-9137,US,US/Eastern,KHYW,2020-02-27T16:15:00Z,52,52,35,30.01,10,W,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1258781,Source2,2,2020-11-19T11:30:08Z,2020-11-19T12:15:26Z,40.800308,-73.250977,,,0,Accident on Hewes St at Jefferson Ave.,Hewes St,Brentwood,Suffolk,NY,11717-1720,US,US/Eastern,KISP,2020-11-19T11:56:00Z,43,35,51,30.43,10,SW,17,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1313303,Source2,2,2020-09-25T15:08:03Z,2020-09-25T16:39:21Z,38.969212,-77.622711,,,0,Two lanes blocked due to accident on US-50 John Mosby Hwy Westbound at US-15 James Monroe Hwy.,John Mosby Hwy,Aldie,Loudoun,VA,20105,US,US/Eastern,KJYO,2020-09-25T14:52:00Z,68,68,70,29.75,10,S,6,0,Cloudy,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5530103,Source1,2,2021-07-18T20:30:42Z,2021-07-18T23:13:53Z,35.861492,-78.588027,35.862501,-78.589149,0.094,Incident on OAK FOREST DR near HOUSE 5900 Drive with caution.,Oak Forest Dr,Raleigh,Wake,NC,27616-1804,US,US/Eastern,KRDU,2021-07-18T20:48:00Z,77,77,69,29.65,10,SSW,10,0,Thunder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-2639487,Source2,2,2018-08-10T07:45:09Z,2018-08-10T08:17:00Z,39.663277,-105.355087,,,0,Lane blocked due to accident on Bergen Peak Dr at CO-74 Evergreen Pkwy.,Evergreen Pkwy,Evergreen,Jefferson,CO,80439,US,US/Mountain,K0CO,2018-08-10T07:48:00Z,44.6,,61,30.78,10,Calm,,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-487347,Source2,2,2017-06-19T20:31:32Z,2017-06-19T21:01:18Z,32.8811,-97.095253,,,0,Accident on Gateway Blvd at Glade Rd.,W Glade Rd,Euless,Tarrant,TX,76039,US,US/Central,KDFW,2017-06-19T20:53:00Z,82.9,,74,29.94,10,ENE,8.1,,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4831342,Source1,2,2022-05-31T08:27:00Z,2022-05-31T10:28:57Z,25.597562,-80.382245,25.597016,-80.380893,0.092,Slow traffic from SW 118th Ave to SW 185th St due to accident.,SW 184th St,Miami,Miami-Dade,FL,33177-2459,US,US/Eastern,KTMB,2022-05-31T08:53:00Z,80,80,79,30.01,10,N,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4111675,Source1,2,2022-03-04T07:01:00Z,2022-03-04T08:16:58Z,30.163829,-85.771744,30.164858,-85.77411,0.158,Incident on N LAGOON DR near LAGOON OAKS DR Drive with caution.,N Lagoon Dr,Panama City,Bay,FL,32408-5261,US,US/Central,KPAM,2022-03-04T06:56:00Z,49,49,96,30.22,10,CALM,0,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6844643,Source1,2,2020-11-08T11:52:00Z,2020-11-08T14:45:00Z,33.587361,-84.382928,33.583601,-84.372258,0.667,Incident on I-75 SB near US-41 Expect long delays.,GA-401 S,Forest Park,Clayton,GA,30297,US,US/Eastern,KATL,,,,,,,"",,,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6983695,Source1,3,2020-05-27T17:41:22Z,2020-05-27T18:11:22Z,35.11993,-80.92061,35.12332,-80.91878,0.256,At Arrowood Rd/Exit 3 - Earlier accident. Heavy rain.,I-77 N,Charlotte,Mecklenburg,NC,28273,US,US/Eastern,KCLT,2020-05-27T17:44:00Z,69,69,90,29.15,0.75,N,12,0.41,Heavy Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-718924,Source2,3,2022-02-07T18:19:39Z,2022-02-07T18:47:45Z,40.667076,-73.995758,,,0,Right lane blocked due to crash on I-278 Brooklyn Queens Expy Westbound before Exit 24 / NY-27 Prospect Expy.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11215,US,US/Eastern,KJRB,2022-02-07T18:32:00Z,36,36,97,30.03,2,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-7111220,Source1,2,2020-03-11T07:51:00Z,2020-03-11T09:02:57Z,37.94783,-122.51327,37.94778,-122.5133,0.004,At Sir Francis Drake Blvd - Accident.,Redwood Hwy,Greenbrae,Marin,CA,94904,US,US/Pacific,KDVO,2020-03-11T07:55:00Z,43,43,100,29.97,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1218560,Source2,3,2020-12-22T18:30:08Z,2020-12-22T19:14:56Z,39.146114,-84.537766,,,0,Lane blocked due to accident on I-75 Northbound at Exits 3 4 I-74.,I-75 N,Cincinnati,Hamilton,OH,45223,US,US/Eastern,KLUK,2020-12-22T18:53:00Z,34,34,75,29.73,10,NW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-796170,Source3,2,2021-12-02T06:39:02Z,2021-12-02T07:38:15Z,38.517235,-121.772774,,,0,One lane blocked and right hand shoulder blocked due to accident on I-80 Eastbound at Exit 70 CA-113.,I-80 E,Dixon,Solano,CA,95620,US,US/Pacific,KEDU,2021-12-02T06:35:00Z,43,43,100,30.04,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-1956601,Source2,2,2019-07-08T05:45:55Z,2019-07-08T06:45:26Z,40.765808,-112.025032,,,0,Right hand shoulder blocked due to accident on UT-172 5600 W Southbound before 150 S.,S 5600 W,Salt Lake City,Salt Lake,UT,84104,US,US/Mountain,KSLC,2019-07-08T05:54:00Z,66,66,52,25.61,10,NNE,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-1439434,Source2,2,2020-08-27T08:27:00Z,2020-08-27T09:56:40Z,25.631073,-80.381599,,,0,Accident on FL-821 Florida's Tpke Southbound after Exits 16 17 FL-874-TOLL.,SW 147th Ter,Miami,Miami-Dade,FL,33176-7378,US,US/Eastern,KTMB,2020-08-27T08:53:00Z,87,87,74,30,10,ESE,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4865849,Source1,2,2022-04-25T09:27:30Z,2022-04-25T11:00:30Z,38.637651,-77.289209,38.668092,-77.267856,2.398,Slow traffic on I-95 N from Dale Blvd/Smoketown Rd/EB Exit 156 (I-95) to VA-123/Exit 160 (I-95) due to accident.,I-95 N,Woodbridge,Prince William,VA,22191,US,US/Eastern,KDAA,2022-04-25T09:26:00Z,55,55,88,30.07,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4497861,Source1,2,2022-08-30T05:43:00Z,2022-08-30T08:22:43Z,38.289205,-122.036437,38.27632,-122.047369,1.07,Accident on I-80 W from N Texas St (I-80) to Air Base Pkwy/Waterman Blvd (I-80).,I-80 W,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,2022-08-30T05:56:00Z,59,59,83,29.82,10,SW,21,0,Fair / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3265594,Source2,3,2017-10-24T16:50:13Z,2017-10-24T17:19:29Z,40.656818,-111.901085,,,0.150000005960464,Accident on entry ramp to I-15 Northbound from W 5300.,I-15 N,Salt Lake City,Salt Lake,UT,84123,US,US/Mountain,KU42,2017-10-24T16:55:00Z,57.6,,41,30.54,10,NNW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5271723,Source1,2,2022-12-14T06:33:00Z,2022-12-14T07:52:47Z,36.967681,-119.524983,36.968642,-119.528262,0.193,Incident on CA-168 WB near STONY OAKS LN Drive with caution.,Stony Oaks Ln,Prather,Fresno,CA,93651-9737,US,US/Pacific,KFAT,2022-12-14T06:53:00Z,37,37,100,29.87,4,NE,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3160226,Source2,3,2017-11-01T06:03:13Z,2017-11-01T06:33:05Z,42.502293,-71.118759,,,0,Multi-vehicle accident on 93 Southbound at 128.,I-93 N,Reading,Middlesex,MA,01867,US,US/Eastern,KBVY,2017-11-01T05:53:00Z,34,,89,30.28,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-3463734,Source1,4,2016-10-24T04:50:45Z,2016-10-24T10:50:45Z,38.74419,-90.40911,38.75098,-90.44592,2.038,Closed between MO-180/St Charles Rock/Exit 234 and I-270/Exit 232 - Road closed due to accident.,Mark Twain Expy,Bridgeton,St. Louis County,MO,63044,US,US/Central,KSTL,2016-10-24T04:51:00Z,54,,62,30.22,10,NNW,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
